PropertyType,District,Mukim,SchemeName,TransactionDate,Tenure,ParcelArea,Unit,UnitLevel,TransactionPrice,PropertyType(strata),Sector,State
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,22-Apr,Freehold,140,sq.m,30,1390000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,KIARA VILLE,23-Nov,Freehold,174,sq.m,9,1390000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,ONE CENTRAL PARK KONDO,24-Aug,Freehold,126,sq.m,15,1390000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,THE WESTSIDE THREE (DESA PARKCITY),25-Jan,Freehold,116,sq.m,47,1390000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,RESIDENSI PANTAI SENTRAL 2,23-Jan,Leasehold,137,sq.m,41,1389000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,SERINGIN RESIDENCES,22-Apr,Freehold,194,sq.m,20,1389000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,RESIDENSI PANTAI SENTRAL 2,23-Jan,Leasehold,137,sq.m,40,1389000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RESIDENSI STAR,22-Sep,Freehold,67,sq.m,8,1389000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,VERDANA @ NORTH KIARA,24-Jun,Freehold,224,sq.m,6,1388000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,BRUNSFIELD EMBASSYVIEW,22-Aug,Leasehold,191,sq.m,1,1388000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,RESIDENSI LAMAN PERMAI (GOODWOOD),23-Aug,Leasehold,150,sq.m,22,1386000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,RESIDENSI LAMAN PERMAI (GOODWOOD),23-Feb,Leasehold,150,sq.m,20,1384000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,THE WESTSIDE ONE (DESA PARKCITY),24-Jun,Freehold,169,sq.m,22,1383000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,RESIDENSI PANTAI SENTRAL 2,23-Jan,Leasehold,137,sq.m,39,1383000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,RESIDENSI LAMAN PERMAI (GOODWOOD),22-Nov,Leasehold,150,sq.m,18,1382000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,1 DESA RESIDENCE,23-Nov,Freehold,199,sq.m,10,1380000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,RESIDENSI PARK @ PAVILION BUKIT JALIL,23-Mar,Freehold,146,sq.m,11,1380000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,ONE CENTRAL PARK KONDO,21-Nov,Freehold,126,sq.m,12,1380000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,THE NORTHSHORE GARDENS (DESA PARKCITY),22-Aug,Freehold,138,sq.m,12,1380000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,RESIDENSI PARK @ PAVILION BUKIT JALIL,22-Jul,Freehold,146,sq.m,12,1380000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,THE RESIDENCE CONDO,22-Aug,Freehold,170,sq.m,16,1380000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,VERDANA @ NORTH KIARA,23-Apr,Freehold,224,sq.m,2,1380000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,SUASANA BANGSAR CONDOMINIUM,22-May,Freehold,184,sq.m,20,1380000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,ONE CENTRAL PARK KONDO,23-Sep,Freehold,122,sq.m,21,1380000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,KM 1 BUKIT JALIL,23-Jul,Freehold,159.51,sq.m,22,1380000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,ONE CENTRAL PARK KONDO,22-Oct,Freehold,127,sq.m,29,1380000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,PRIMA DAMANSARA,21-Dec,Freehold,118,sq.m,3,1380000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,21-Nov,Freehold,140,sq.m,33,1380000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,22-Jun,Freehold,140,sq.m,34,1380000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI DUTA KIARA,23-Aug,Freehold,145,sq.m,6,1380000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,KM 1 BUKIT JALIL,22-May,Freehold,157,sq.m,9,1380000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,DESA PARK CITY (THE BREEZEWAY),24-Feb,Freehold,123,sq.m,11,1380000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,THE PLAZA (TTDI),24-Apr,Freehold,170,sq.m,11,1380000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,SERINGIN RESIDENCES,24-Apr,Freehold,194,sq.m,15,1380000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,KONDO VILLA PANTAI,24-Sep,Freehold,225,sq.m,26,1380000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,THE WESTSIDE ONE (DESA PARKCITY),24-Feb,Freehold,155,sq.m,6,1380000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,RESIDENSI PANTAI SENTRAL 1 (INWOOD),22-Jul,Leasehold,184,sq.m,35,1380000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,RESIDENSI LAMAN PERMAI (GOODWOOD),23-Oct,Leasehold,150,sq.m,33,1380000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,RESIDENSI WANGSA 9,25-Jan,Leasehold,224,sq.m,35,1380000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,THE PARK RESIDENCE,24-Jul,Leasehold,193,sq.m,10,1380000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,RESIDENSI GEN,22-Jul,Freehold,176,sq.m,5,1379000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,RESIDENSI LAMAN PERMAI (GOODWOOD),22-Jul,Leasehold,150,sq.m,15,1379000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,RESIDENSI GEN,23-Feb,Freehold,176,sq.m,4,1378000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,RESIDENSI LAMAN PERMAI (GOODWOOD),23-Mar,Leasehold,150,sq.m,15,1378000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,RESIDENSI LAMAN PERMAI (GOODWOOD),22-Jul,Leasehold,150,sq.m,12,1377000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,RESIDENSI LAMAN PERMAI (GOODWOOD),22-Jul,Leasehold,150,sq.m,11,1376000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI DUTA KIARA,22-Aug,Freehold,125,sq.m,10,1375000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,RESIDENSI PARK @ PAVILION BUKIT JALIL,21-Nov,Freehold,146,sq.m,14,1375000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,MON'T KIARA AMAN,22-Jan,Freehold,204,sq.m,22,1375000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,SUASANA BANGSAR CONDOMINIUM,24-Mar,Freehold,173,sq.m,19,1375000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,THE WESTSIDE ONE (DESA PARKCITY),24-Sep,Freehold,169,sq.m,25,1375000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,RESIDENSI LAMAN PERMAI (GOODWOOD),22-May,Leasehold,150,sq.m,11,1375000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,ANJALI NORTH KIARA,24-Jan,Freehold,230,sq.m,8,1375000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,RESIDENSI LAMAN PERMAI (GOODWOOD),22-Aug,Leasehold,150,sq.m,9,1374000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,RESIDENSI LAMAN PERMAI (GOODWOOD),23-Feb,Leasehold,150,sq.m,9,1373000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,RESIDENSI LAMAN PERMAI (GOODWOOD),23-Jun,Leasehold,150,sq.m,6,1371000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,RESIDENSI LAMAN PERMAI (GOODWOOD),22-Dec,Leasehold,150,sq.m,7,1371000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SEFINA,23-Jan,Freehold,165,sq.m,8,1371000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,KIARA VILLE,23-Apr,Freehold,177,sq.m,11,1370000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,TWY DUPLEX CONDOS MONT KIARA,22-Feb,Freehold,109,sq.m,19,1370000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,THE WESTSIDE TWO (DESA PARKCITY),22-May,Freehold,156,sq.m,21,1370000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,THE PLAZA (TTDI),22-Jun,Freehold,168,sq.m,26,1370000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,22-Apr,Freehold,140,sq.m,27,1370000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI DUTA KIARA,21-Dec,Freehold,125,sq.m,32,1370000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,CONTESSA,21-Dec,Freehold,146,sq.m,4,1370000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,RESIDENSI LAMAN PERMAI (GOODWOOD),22-Oct,Leasehold,150,sq.m,4,1369000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,RESIDENSI LAMAN PERMAI (GOODWOOD),23-Mar,Leasehold,150,sq.m,4,1369000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,21-Dec,Freehold,140,sq.m,22,1368000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,RESIDENSI PANTAI SENTRAL 2,21-May,Leasehold,136,sq.m,21,1368000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,MONT KIARA BANYAN,22-Sep,Freehold,188.4,sq.m,29,1365000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,MONT KIARA BANYAN,22-Sep,Freehold,188.4,sq.m,29,1365000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,SRI DUTA I & II,22-Nov,Freehold,173,sq.m,4,1365000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,THE ORION,24-Aug,Freehold,58,sq.m,20,1365000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,24-Feb,Freehold,140,sq.m,24,1365000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,RESIDENSI WALTZ,21-Aug,Freehold,157,sq.m,29,1364000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,22-May,Freehold,140,sq.m,12,1363000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,RESIDENSI LAMAN PERMAI (GOODWOOD),23-May,Leasehold,110,sq.m,2,1363000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,THE CAPERS @ SENTUL EAST,22-Nov,Freehold,178.85,sq.m,1,1360000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,THE PLAZA (TTDI),22-Jun,Freehold,176,sq.m,11,1360000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,THE PLAZA (TTDI),21-Dec,Freehold,176,sq.m,15,1360000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,MONT KIARA BANYAN,23-Sep,Freehold,215.5,sq.m,2,1360000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,22-Sep,Freehold,140,sq.m,22,1360000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,SUNWAY MONT RESIDENCES,22-Jun,Freehold,154,sq.m,26,1360000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,THE WESTSIDE TWO (DESA PARKCITY),21-Dec,Freehold,144,sq.m,33,1360000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,21-Dec,Freehold,140,sq.m,36,1360000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,THE PLAZA (TTDI),24-Sep,Freehold,174,sq.m,14,1360000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,ONE CENTRAL PARK KONDO,24-May,Freehold,126,sq.m,17,1360000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RESIDENSI STAR,23-May,Freehold,63,sq.m,26,1359000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI DUTA KIARA,22-Jul,Freehold,145,sq.m,10,1355000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,22-Apr,Freehold,140,sq.m,12,1350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,MON'T KIARA AMAN,23-Jan,Freehold,204,sq.m,12,1350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,SUASANA SENTRAL LOFT CONDO,23-Jun,Freehold,142,sq.m,14,1350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,KIARA VILLE,22-Apr,Freehold,177,sq.m,14,1350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,DESA PARK CITY (THE BREEZEWAY),23-Mar,Freehold,123,sq.m,14,1350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RESIDENSI STAR,22-Nov,Freehold,65,sq.m,16,1350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,SUASANA BANGSAR CONDOMINIUM,23-Apr,Freehold,173,sq.m,16,1350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,THE WESTSIDE TWO (DESA PARKCITY),21-Aug,Freehold,144,sq.m,16,1350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,SUASANA BANGSAR CONDOMINIUM,23-Dec,Freehold,184,sq.m,18,1350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI DUTA KIARA,22-Apr,Freehold,125,sq.m,18,1350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,VERDANA @ NORTH KIARA,22-Jan,Freehold,225,sq.m,2,1350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,22-Apr,Freehold,140,sq.m,29,1350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,PRIMA DAMANSARA,22-Jul,Freehold,124,sq.m,3,1350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,SRI DUTA I & II,23-Sep,Freehold,243,sq.m,3,1350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,TINGGIAN TITIWANGSA @ THE REACH,23-Mar,Freehold,248,sq.m,35,1350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,23-Feb,Freehold,140,sq.m,35,1350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,THE WESTSIDE THREE (DESA PARKCITY),23-Apr,Freehold,126,sq.m,4,1350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,MONT KIARA BAYU,23-Oct,Freehold,234,sq.m,40,1350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,SAVANNA BUKIT JALIL CONDOMINIUM,23-Mar,Freehold,149,sq.m,G,1350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,SUTRAMAS,24-Mar,Freehold,302,sq.m,10,1350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,KIARA VILLE,25-Apr,Freehold,179,sq.m,16,1350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,VILLA SETIA,25-Apr,Freehold,96,sq.m,3-Feb,1350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,THE ORION,24-Jun,Freehold,58,sq.m,22,1350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SEFINA,24-Jan,Freehold,165,sq.m,23,1350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,THE WESTSIDE TWO(DESA PARKCITY),24-Aug,Freehold,144,sq.m,24,1350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,KIARA 9 RESIDENCY,24-Aug,Freehold,202,sq.m,25,1350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,KIARA 9 RESIDENCY,24-Aug,Freehold,202,sq.m,25,1350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,SUASANA SENTRAL LOFT CONDO,23-Oct,Freehold,133,sq.m,29,1350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,TINGGIAN TITIWANGSA @ THE REACH,25-Jan,Freehold,263,sq.m,31,1350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,THE RAINZ BUKIT JALIL,23-Nov,Freehold,174,sq.m,33,1350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,24-Feb,Freehold,120,sq.m,36,1350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,VERTICAS RESIDENSI,24-Aug,Freehold,168,sq.m,38,1350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,MON'T KIARA AMAN,24-Oct,Freehold,204,sq.m,4,1350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,24-Nov,Freehold,120,sq.m,4,1350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,ANJALI NORTH KIARA,24-Nov,Freehold,230,sq.m,8,1350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,THE PARK RESIDENCE,24-Feb,Leasehold,195,sq.m,7,1350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,ANJALI NORTH KIARA,24-Apr,Freehold,230,sq.m,8,1350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,THE PARK RESIDENCE,24-Apr,Leasehold,195,sq.m,14,1350000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,INFINITI 3 RESIDENCES,21-Sep,Leasehold,213,sq.m,8,1347000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,THE ORION,24-Sep,Freehold,58,sq.m,17,1343000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,KIARAMAS CENDANA,22-Oct,Freehold,229,sq.m,4,1340000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,ONE CENTRAL PARK KONDO,21-Sep,Freehold,125,sq.m,40,1340000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,24-Aug,Freehold,89,sq.m,19,1340000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,RESIDENSI GEN,22-Mar,Freehold,144,sq.m,24,1339000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,RESIDENSI STAR,23-Jun,Freehold,63,sq.m,33,1339000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,THE NORTHSHORE GARDENS (DESA PARKCITY),22-Feb,Freehold,138,sq.m,32,1338000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,THE NORTHSHORE GARDENS (DESA PARKCITY),24-Jul,Freehold,138,sq.m,21,1338000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,RESIDENSI PANTAI SENTRAL 2,23-Oct,Leasehold,156,sq.m,8,1336000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,RESIDENSI PARK @ PAVILION BUKIT JALIL,21-Jul,Freehold,146,sq.m,34,1335000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,THE PLAZA (TTDI),24-Jun,Freehold,170,sq.m,13,1335000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,RESIDENSI PANTAI SENTRAL 2,21-Dec,Leasehold,136,sq.m,8,1332000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,THE ORION,24-Jul,Freehold,58,sq.m,22,1332000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,KIARAMAS AYURIA CONDO,22-Apr,Freehold,186,sq.m,11,1330000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,TINGGIAN TITIWANGSA @ THE REACH,23-Aug,Freehold,263,sq.m,13,1330000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Ampang,TARA KONDOMINIUM,22-Apr,Freehold,250,sq.m,13,1330000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI SOUTH BROOKS,21-Dec,Freehold,140,sq.m,13,1330000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,DESA PARK CITY (THE BREEZEWAY),21-Nov,Freehold,125,sq.m,15,1330000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,KIARAMAS AYURIA CONDO,22-Mar,Freehold,186,sq.m,17,1330000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,MON'T KIARA AMAN,23-Nov,Freehold,204,sq.m,17,1330000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,KIARA VILLE,23-May,Freehold,179,sq.m,20,1330000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,MON'T KIARA AMAN,22-Nov,Freehold,158,sq.m,22,1330000,Strata,Residential,WP Kuala Lumpur
